volume_id,slice_idx,sequence,group,method,q_hat,n_pixels_total,n_pixels_lesion,coverage_global,coverage_lesion,mean_width_global,mean_width_lesion,iou_topk_global,iou_topk_lesion,ulas_lesion,ulas_null_mean,ulas_z_score,mean_uncertainty,mean_error
file_brain_AXFLAIR_200_6002493,4,AXFLAIR,C,CQR,0.010268524289131165,102400,8358,0.8313769698143005,0.7957645654678345,0.03930285573005676,0.048819418996572495,0.12084063047285463,0.08571428571428572,0.5747829675674438,0.5701692700386047,1.6075727830677082,0.009382905438542366,0.009055600501596928
file_brain_AXFLAIR_200_6002493,5,AXFLAIR,C,CQR,0.010268524289131165,102400,8224,0.8349804878234863,0.7885457277297974,0.038491908460855484,0.04772546887397766,0.11534691210107831,0.09018567639257294,0.5728250741958618,0.5692653059959412,1.4082208899971116,0.008977430872619152,0.008982338011264801
file_brain_AXFLAIR_200_6002493,6,AXFLAIR,C,CQR,0.010268524289131165,102400,7722,0.8398144245147705,0.7964258193969727,0.038161151111125946,0.04840506985783577,0.11074953899555266,0.07520891364902507,0.5725661516189575,0.5698822140693665,0.8114978261359285,0.008812052197754383,0.008741308003664017
file_brain_AXFLAIR_200_6002493,7,AXFLAIR,C,CQR,0.010268524289131165,102400,6960,0.8477538824081421,0.8035919666290283,0.0372895710170269,0.04810493811964989,0.11802598536958184,0.08411214953271028,0.5785914063453674,0.5718444585800171,1.8241989363111837,0.008376261219382286,0.008592489175498486
file_brain_AXFLAIR_200_6002493,8,AXFLAIR,C,CQR,0.010268524289131165,102400,6399,0.8446972370147705,0.8059071898460388,0.03675059974193573,0.047832977026700974,0.11644134321849106,0.07925801011804384,0.5741778612136841,0.5682326555252075,1.4272415176979427,0.00810677744448185,0.00843982957303524
file_brain_AXFLAIR_200_6002493,9,AXFLAIR,C,CQR,0.010268524289131165,102400,5313,0.8515820503234863,0.8044419288635254,0.036454860121011734,0.04714043810963631,0.12601715416758302,0.06187624750499002,0.5761340856552124,0.5669372081756592,3.044164102523,0.007958906702697277,0.00821103248745203
file_brain_AXFLAIR_200_6002493,10,AXFLAIR,C,CQR,0.010268524289131165,102400,3864,0.8600292801856995,0.785973072052002,0.036157216876745224,0.04985291510820389,0.13211719181868437,0.0903954802259887,0.6042319536209106,0.6007397770881653,0.7637950533029583,0.007810085546225309,0.00805611815303564
file_brain_AXFLAIR_200_6002493,11,AXFLAIR,C,CQR,0.010268524289131165,102400,2240,0.8612890839576721,0.7562500238418579,0.03552231565117836,0.04928411915898323,0.13993098074140042,0.061611374407582936,0.6192488074302673,0.6186608076095581,0.16984769031581526,0.007492634002119303,0.007736204657703638
file_brain_AXFLAIR_200_6002493,12,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8765038847923279,nan,0.034998759627342224,nan,0.15263394867176946,nan,nan,nan,nan,0.007230854127556086,0.007517596706748009
file_brain_AXFLAIR_200_6002493,13,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8701953291893005,nan,0.0345589816570282,nan,0.14914151049264954,nan,nan,nan,nan,0.007010968867689371,0.007201063446700573
